1423,2015-03-14 12:34:07,5,46,35,39
1476,2015-03-14 12:35:19,7,46,35,39
1478,2015-03-14 15:57:11,15,46,35,39
1466,2015-03-14 15:57:57,14,46,35,39
1423,2015-03-14 16:13:12,4,46,35,39
1459,2015-03-14 16:13:45,4,46,35,39
1467,2015-03-14 18:39:42,2,46,35,39
1453,2015-03-16 16:56:23,4,46,35,39
1453,2015-03-16 16:56:29,160,46,35,39
1469,2015-03-17 11:16:45,4,46,35,39
1462,2015-03-18 17:25:57,49,46,35,39
1459,2015-03-18 17:26:50,131,46,35,39
1459,2015-03-18 17:29:09,15,46,35,39
1459,2015-03-18 17:30:56,59,46,35,39
1465,2015-03-18 17:32:09,116,46,35,39
1466,2015-03-18 17:34:08,44,46,35,39
1463,2015-03-18 17:34:55,261,46,35,39
1466,2015-03-18 17:39:18,2,46,35,39
1464,2015-03-18 17:39:23,82,46,35,39
1464,2015-03-18 17:40:48,35,46,35,39
1423,2015-03-18 17:41:48,165,46,35,39
1468,2015-03-19 09:46:27,2,46,35,39
1460,2015-03-19 09:49:57,15,46,35,39
1460,2015-03-19 09:50:51,61,46,35,39
1463,2015-03-19 09:53:00,6,46,35,39
5592,2015-04-03 13:06:24,5,58,35,39
6770,2015-04-07 10:58:57,2,62,35,39
1465,2015-03-15 16:38:46,62,46,35,39
1463,2015-03-15 16:39:54,65,46,35,39
1423,2015-03-18 17:23:26,3,46,35,39
1427,2015-03-18 17:24:10,16,46,35,39
2520,2015-03-22 11:24:57,24,53,35,38
5629,2015-03-27 13:01:37,28,58,35,39
6815,2015-04-06 11:47:49,11,62,35,39
6803,2015-04-07 14:02:55,2,62,35,39
1462,2015-03-18 16:56:55,15,46,35,39
1467,2015-03-18 16:57:26,160,46,35,39
1469,2015-03-19 17:56:02,7,46,35,39
2528,2015-03-21 18:06:34,9,53,35,38
2529,2015-03-21 18:06:46,39,53,35,38
4664,2015-03-25 22:52:26,3,58,35,40
5591,2015-03-26 15:39:27,4,58,35,39
5628,2015-03-27 17:53:03,203,58,35,39
5628,2015-03-27 17:56:29,54,58,35,39
5631,2015-03-27 17:57:30,214,58,35,39
5631,2015-03-27 21:08:58,2,58,35,39
5628,2015-03-29 16:40:51,76,58,35,39
5627,2015-03-29 17:53:09,45,58,35,39
5631,2015-03-29 17:54:13,101,58,35,39
5631,2015-03-29 20:37:19,60,58,35,39
5631,2015-03-29 20:44:30,9,58,35,39
5621,2015-03-30 17:44:32,2,58,35,39
5627,2015-04-01 11:25:09,2,58,35,39
5621,2015-04-02 13:51:20,105,58,35,39
6807,2015-04-04 09:14:54,4,62,35,39
6798,2015-04-05 16:17:26,78,62,35,39
6798,2015-04-05 16:19:43,0,62,35,39
6798,2015-04-05 16:20:13,0,62,35,39
6798,2015-04-05 16:39:01,35,62,35,39
6799,2015-04-05 16:39:47,97,62,35,39
6799,2015-04-05 16:41:26,66,62,35,39
6802,2015-04-05 16:42:54,399,62,35,39
6814,2015-04-05 16:50:12,380,62,35,39
6792,2015-04-05 17:08:01,67,62,35,39
6792,2015-04-05 17:09:12,316,62,35,39
6798,2015-04-06 15:05:28,2,62,35,39
6798,2015-04-08 10:19:22,2,62,35,39
6798,2015-04-08 10:19:31,3,62,35,39
1459,2015-03-16 10:21:41,12,46,35,39
1461,2015-03-16 10:22:01,92,46,35,39
2523,2015-03-20 10:24:11,2,53,35,38
2535,2015-03-20 12:53:28,197,53,35,38
2532,2015-03-20 12:56:49,109,53,35,38
2521,2015-03-22 14:37:41,23,53,35,38
2523,2015-03-24 15:15:40,34,53,35,38
5593,2015-03-29 10:21:46,6,58,35,39
5598,2015-03-31 15:53:50,3,58,35,39
5632,2015-04-01 13:46:49,6,58,35,39
5593,2015-04-01 13:47:18,4,58,35,39
5603,2015-04-01 14:06:10,17,58,35,39
5621,2015-04-03 11:00:58,1,58,35,39
6764,2015-04-05 10:11:16,7,62,35,39
6821,2015-04-05 10:11:25,6,62,35,39
6808,2015-04-05 10:11:56,25,62,35,39
6807,2015-04-05 10:23:44,4,62,35,39
6809,2015-04-06 10:09:52,10,62,35,39
6770,2015-04-06 10:56:15,3,62,35,39
6799,2015-04-08 14:20:26,132,62,35,39
6805,2015-04-08 14:23:06,84,62,35,39
6805,2015-04-08 14:26:46,0,62,35,39
6805,2015-04-08 14:44:49,1,62,35,39
1425,2015-03-14 08:40:28,14,46,35,39
1463,2015-03-15 14:21:08,43,46,35,39
1456,2015-03-16 19:03:29,35,46,35,39
1425,2015-03-18 11:40:01,45,46,35,39
1462,2015-03-18 11:43:54,19,46,35,39
1460,2015-03-18 11:44:21,132,46,35,39
1462,2015-03-12 08:49:54,131,46,35,39
1468,2015-03-12 08:59:54,9,46,35,39
1423,2015-03-12 10:05:43,3,46,35,39
1425,2015-03-12 10:47:59,6,46,35,39
1468,2015-03-12 15:57:33,6,46,35,39
1459,2015-03-13 19:55:52,4,46,35,39
1461,2015-03-13 19:56:05,101,46,35,39
1465,2015-03-13 19:58:00,85,46,35,39
1464,2015-03-13 19:59:36,19,46,35,39
1460,2015-03-13 20:00:00,96,46,35,39
1462,2015-03-13 20:01:38,131,46,35,39
1462,2015-03-15 12:38:18,44,46,35,39
1424,2015-03-15 12:56:19,24,46,35,39
1468,2015-03-15 14:54:11,3,46,35,39
1425,2015-03-16 07:40:16,18,46,35,39
1469,2015-03-16 07:40:53,3,46,35,39
1453,2015-03-16 07:44:26,3,46,35,39
1453,2015-03-16 19:21:39,21,46,35,39
1460,2015-03-17 12:45:44,88,46,35,39
1461,2015-03-17 12:47:15,12,46,35,39
1425,2015-03-20 19:31:20,51,46,35,39
1454,2015-03-20 19:35:56,35,46,35,39
1467,2015-03-20 19:40:49,3,46,35,39
1469,2015-03-20 19:40:54,13,46,35,39
2520,2015-03-24 14:57:06,9,53,35,38
5595,2015-04-02 05:11:20,3,58,35,39
5592,2015-04-03 16:40:39,103,58,35,39
5631,2015-04-03 17:58:51,41,58,35,39
5634,2015-04-03 17:59:37,105,58,35,39
5634,2015-04-03 18:01:22,8,58,35,39
5621,2015-04-03 18:01:40,4,58,35,39
5648,2015-04-03 18:02:08,33,58,35,39
5644,2015-04-03 18:02:43,2,58,35,39
6801,2015-04-07 12:28:54,4,62,35,39
1447,2015-03-12 20:29:42,3,46,35,39
1428,2015-03-13 12:37:57,3,46,35,39
1430,2015-03-13 12:38:03,20,46,35,39
1423,2015-03-13 12:38:32,9,46,35,39
1460,2015-03-13 12:39:04,178,46,35,39
1464,2015-03-13 12:42:08,80,46,35,39
1465,2015-03-13 12:43:34,3,46,35,39
1465,2015-03-13 12:43:39,96,46,35,39
1461,2015-03-13 12:45:19,87,46,35,39
1413,2015-03-13 12:47:21,64,46,35,40
1428,2015-03-13 17:15:13,2,46,35,39
1454,2015-03-13 17:15:35,104,46,35,39
1453,2015-03-13 17:17:21,1,46,35,39
1472,2015-03-13 17:17:46,146,46,35,39
1471,2015-03-13 17:20:18,82,46,35,39
1467,2015-03-13 17:21:45,56,46,35,39
1459,2015-03-13 17:23:06,106,46,35,39
1466,2015-03-14 19:20:59,80,46,35,39
1466,2015-03-14 22:17:17,60,46,35,39
1466,2015-03-15 05:08:57,60,46,35,39
1466,2015-03-15 08:26:21,9,46,35,39
1454,2015-03-15 08:29:05,23,46,35,39
1453,2015-03-15 19:23:57,8,46,35,39
1475,2015-03-16 13:43:07,14,46,35,39
1471,2015-03-16 13:43:24,31,46,35,39
1467,2015-03-16 19:01:30,2,46,35,39
1425,2015-03-16 19:14:45,11,46,35,39
1459,2015-03-16 19:21:28,7,46,35,39
1803,2015-03-16 19:22:31,8,46,35,39
1453,2015-03-16 19:23:38,88,46,35,39
1454,2015-03-16 19:25:36,8,46,35,39
1467,2015-03-17 17:12:48,77,46,35,39
1471,2015-03-17 17:14:12,20,46,35,39
1431,2015-03-18 13:42:58,2,46,35,39
1467,2015-03-18 13:44:39,7,46,35,39
1442,2015-03-18 14:39:09,47,46,35,39
1441,2015-03-18 14:39:58,38,46,35,39
1466,2015-03-20 17:41:32,48,46,35,39
1466,2015-03-20 17:42:26,3,46,35,39
2521,2015-03-22 14:57:45,8,53,35,38
2529,2015-03-22 14:58:27,47,53,35,38
5592,2015-03-28 09:56:28,48,58,35,39
5630,2015-03-28 09:57:59,5,58,35,39
5632,2015-03-28 09:58:04,7,58,35,39
5627,2015-03-28 09:58:14,16,58,35,39
5629,2015-03-28 09:58:38,17,58,35,39
5628,2015-03-28 09:58:58,10,58,35,39
5631,2015-03-28 09:59:17,25,58,35,39
5634,2015-03-28 09:59:49,38,58,35,39
5632,2015-03-28 10:00:35,5,58,35,39
5633,2015-03-28 10:00:41,13,58,35,39
5634,2015-03-28 10:00:57,3,58,35,39
5634,2015-03-28 10:01:04,2,58,35,39
5592,2015-04-01 15:52:59,24,58,35,39
5591,2015-04-01 17:40:11,7,58,35,39
5591,2015-04-01 17:40:23,1,58,35,39
5591,2015-04-01 17:48:09,2,58,35,39
5591,2015-04-01 17:48:13,2,58,35,39
5591,2015-04-01 17:48:34,3,58,35,39
5596,2015-04-01 17:48:50,4,58,35,39
5593,2015-04-01 17:52:33,3,58,35,39
5591,2015-04-01 18:17:11,3,58,35,39
5631,2015-04-01 18:17:40,15,58,35,39
5634,2015-04-01 18:17:56,3,58,35,39
5627,2015-04-01 18:18:04,17,58,35,39
5591,2015-04-01 18:19:19,1,58,35,39
5635,2015-04-01 18:19:52,3,58,35,39
5635,2015-04-01 18:19:57,30,58,35,39
5636,2015-04-01 18:20:31,26,58,35,39
5640,2015-04-01 18:21:20,46,58,35,39
5642,2015-04-01 18:22:12,13,58,35,39
5638,2015-04-01 18:23:48,38,58,35,39
5595,2015-04-04 08:59:20,4,58,35,39
5594,2015-04-04 08:59:35,10,58,35,39
5593,2015-04-04 08:59:48,16,58,35,39
1467,2015-03-12 11:50:45,8,46,35,39
1464,2015-03-12 20:12:55,53,46,35,39
1463,2015-03-12 20:14:06,62,46,35,39
1425,2015-03-12 20:45:00,18,46,35,39
1467,2015-03-12 20:45:50,42,46,35,39
1471,2015-03-12 20:46:41,40,46,35,39
1476,2015-03-12 20:47:31,22,46,35,39
1478,2015-03-12 20:47:55,6,46,35,39
1454,2015-03-12 20:51:03,28,46,35,39
1454,2015-03-12 20:51:40,2,46,35,39
1456,2015-03-12 20:51:47,70,46,35,39
1455,2015-03-12 20:53:02,91,46,35,39
1431,2015-03-12 20:54:45,8,46,35,39
1432,2015-03-12 20:54:58,55,46,35,39
1423,2015-03-13 12:58:15,3,46,35,39
1463,2015-03-13 14:29:44,4,46,35,39
1453,2015-03-20 06:53:34,2,46,35,39
1459,2015-03-20 09:10:06,7,46,35,39
1468,2015-03-20 09:11:47,6,46,35,39
1454,2015-03-20 13:11:35,20,46,35,39
1453,2015-03-20 13:11:59,63,46,35,39
1453,2015-03-20 13:13:18,177,46,35,39
1458,2015-03-20 13:16:19,41,46,35,39
1454,2015-03-20 13:17:02,52,46,35,39
1456,2015-03-20 13:17:58,30,46,35,39
1457,2015-03-20 13:18:30,8,46,35,39
1432,2015-03-20 13:19:09,141,46,35,39
1432,2015-03-20 13:22:04,134,46,35,39
1432,2015-03-20 13:33:36,49,46,35,39
1463,2015-03-20 13:34:48,115,46,35,39
1423,2015-03-20 13:36:53,3,46,35,39
1480,2015-03-20 13:37:20,3,46,35,39
1461,2015-03-20 13:37:36,67,46,35,39
2520,2015-03-22 17:59:01,6,53,35,38
2532,2015-03-22 17:59:20,76,53,35,38
2532,2015-03-22 18:01:06,18,53,35,38
2529,2015-03-22 18:01:46,23,53,35,38
2520,2015-03-22 20:33:21,240,53,35,38
2533,2015-03-22 20:42:26,73,53,35,38
2533,2015-03-22 20:43:48,30,53,35,38
2533,2015-03-22 20:44:20,25,53,35,38
5592,2015-03-26 19:39:07,11,58,35,39
5628,2015-03-26 19:39:54,7,58,35,39
5628,2015-03-26 19:40:12,3,58,35,39
5631,2015-03-26 19:40:28,60,58,35,39
5631,2015-03-26 19:41:34,62,58,35,39
5631,2015-03-26 19:43:26,552,58,35,39
5631,2015-03-27 11:20:05,60,58,35,39
5631,2015-03-27 12:59:38,61,58,35,39
5631,2015-03-27 21:32:37,60,58,35,39
5631,2015-03-28 08:50:46,2,58,35,39
1465,2015-03-12 15:48:07,0,46,35,39
1467,2015-03-12 16:01:24,30,46,35,39
1463,2015-03-13 19:43:32,3,46,35,39
1463,2015-03-13 19:43:53,141,46,35,39
1478,2015-03-13 19:46:37,95,46,35,39
1338,2015-03-13 19:48:44,99,46,35,43
1427,2015-03-14 14:49:23,1,46,35,39
1468,2015-03-15 19:03:32,2,46,35,39
1470,2015-03-15 19:03:36,0,46,35,39
1468,2015-03-15 19:03:35,6,46,35,39
1471,2015-03-15 19:04:04,5,46,35,39
1454,2015-03-16 15:12:06,6,46,35,39
1453,2015-03-16 15:12:12,3,46,35,39
1468,2015-03-16 15:13:20,61,46,35,39
1467,2015-03-16 15:14:35,30,46,35,39
1469,2015-03-16 15:15:08,49,46,35,39
1470,2015-03-16 15:16:00,8,46,35,39
1475,2015-03-16 15:16:12,81,46,35,39
1476,2015-03-16 15:17:40,15,46,35,39
1476,2015-03-16 15:18:01,12,46,35,39
1475,2015-03-16 15:18:19,46,46,35,39
1471,2015-03-16 15:19:10,25,46,35,39
1467,2015-03-16 15:19:42,1,46,35,39
1459,2015-03-16 15:20:04,44,46,35,39
1460,2015-03-16 15:20:50,19,46,35,39
1461,2015-03-16 15:21:12,1367,46,35,39
1459,2015-03-16 15:44:04,10,46,35,39
1464,2015-03-16 15:44:25,14,46,35,39
1459,2015-03-16 15:44:43,3,46,35,39
1469,2015-03-16 18:13:33,47,46,35,39
1468,2015-03-16 18:14:25,109,46,35,39
1459,2015-03-16 18:16:29,64,46,35,39
1464,2015-03-16 18:18:01,43,46,35,39
1425,2015-03-20 09:59:27,218,46,35,39
1469,2015-03-20 10:03:24,4,46,35,39
1469,2015-03-20 10:03:57,16,46,35,39
1467,2015-03-20 17:37:55,21,46,35,39
5603,2015-03-28 10:03:53,64,58,35,39
5603,2015-03-28 10:05:09,55,58,35,39
5592,2015-03-28 10:55:01,429,58,35,39
5600,2015-03-28 11:02:33,98,58,35,39
5600,2015-03-28 11:04:12,67,58,35,39
5600,2015-03-28 11:05:21,60,58,35,39
5600,2015-03-28 11:06:23,60,58,35,39
5600,2015-03-28 11:07:25,60,58,35,39
5600,2015-03-28 11:08:27,26,58,35,39
5599,2015-03-31 16:01:36,2,58,35,39
5600,2015-04-03 17:58:31,15,58,35,39
5597,2015-04-03 17:59:35,4,58,35,39
6798,2015-04-06 08:17:17,8,62,35,39
6806,2015-04-06 10:11:48,3,62,35,39
1459,2015-03-15 12:47:37,10,46,35,39
1467,2015-03-15 12:48:21,29,46,35,39
1469,2015-03-15 14:44:19,2,46,35,39
1460,2015-03-15 15:42:06,56,46,35,39
1465,2015-03-15 15:53:43,120,46,35,39
1464,2015-03-15 15:55:47,47,46,35,39
1466,2015-03-15 15:56:45,28,46,35,39
1480,2015-03-15 16:08:12,20,46,35,39
1478,2015-03-15 18:45:10,3,46,35,39
1466,2015-03-16 19:49:34,12,46,35,39
1459,2015-03-16 20:47:06,15,46,35,39
1470,2015-03-20 17:35:45,37,46,35,39
1425,2015-03-20 17:48:30,8,46,35,39
2530,2015-03-22 16:15:39,68,53,35,38
2524,2015-03-22 16:22:26,16,53,35,38
2523,2015-03-22 16:32:53,13,53,35,38
2531,2015-03-23 09:37:12,193,53,35,38
2520,2015-03-23 09:40:41,44,53,35,38
2520,2015-03-23 09:41:31,162,53,35,38
2520,2015-03-23 09:44:18,195,53,35,38
2520,2015-03-23 09:47:39,54,53,35,38
2521,2015-03-23 09:48:55,119,53,35,38
2521,2015-03-23 09:50:55,212,53,35,38
2522,2015-03-23 09:54:32,126,53,35,38
2522,2015-03-23 10:01:10,0,53,35,38
2522,2015-03-23 11:14:51,23,53,35,38
5596,2015-03-28 09:09:26,3,58,35,39
5597,2015-03-28 09:09:39,241,58,35,39
5592,2015-03-28 15:06:38,133,58,35,39
5593,2015-03-28 15:09:11,12,58,35,39
1465,2015-03-18 12:35:54,3,46,35,39
1461,2015-03-18 14:43:47,11,46,35,39
1463,2015-03-18 14:44:21,60,46,35,39
1463,2015-03-18 15:05:01,93,46,35,39
1463,2015-03-18 15:06:36,259,46,35,39
1435,2015-03-20 11:10:08,8,46,35,39
1459,2015-03-20 11:12:01,104,46,35,39
1459,2015-03-20 11:14:28,52,46,35,39
1459,2015-03-20 11:15:26,3,46,35,39
1463,2015-03-20 11:15:42,52,46,35,39
1464,2015-03-20 11:45:48,111,46,35,39
1466,2015-03-20 11:47:48,238,46,35,39
1792,2015-03-20 11:52:10,15,46,35,38
1789,2015-03-20 11:52:26,11,46,35,38
1813,2015-03-20 11:53:24,2,46,35,37
2033,2015-03-20 11:53:47,70,46,35,41
2034,2015-03-20 11:55:01,66,46,35,41
2031,2015-03-20 11:56:11,105,46,35,41
2032,2015-03-20 11:58:00,20,46,35,41
2021,2015-03-20 11:58:50,202,46,35,41
2019,2015-03-20 12:02:18,34,46,35,41
2020,2015-03-20 12:02:54,53,46,35,41
2020,2015-03-20 12:03:55,4,46,35,41
1394,2015-03-20 12:04:41,5,46,35,40
1394,2015-03-20 12:04:52,25,46,35,40
1423,2015-03-20 12:27:52,0,46,35,39
2523,2015-03-23 11:35:38,4,53,35,38
2535,2015-03-23 11:37:06,1,53,35,38
2520,2015-03-23 12:09:12,17,53,35,38
2520,2015-03-23 12:09:31,36,53,35,38
2525,2015-03-23 12:10:15,0,53,35,38
5591,2015-03-30 12:44:24,3,58,35,39
5592,2015-03-30 12:44:48,6,58,35,39
5628,2015-04-01 19:12:02,6,58,35,39
6799,2015-04-04 12:07:57,123,62,35,39
6799,2015-04-04 12:11:11,2,62,35,39
6800,2015-04-04 12:11:28,147,62,35,39
6804,2015-04-04 12:14:03,141,62,35,39
6806,2015-04-04 12:47:34,74,62,35,39
6806,2015-04-04 13:01:50,0,62,35,39
6806,2015-04-04 13:01:52,5,62,35,39
6806,2015-04-04 13:01:58,2,62,35,39
6808,2015-04-04 13:01:59,98,62,35,39
6808,2015-04-05 15:42:49,7,62,35,39
6806,2015-04-05 15:42:59,1,62,35,39
6806,2015-04-05 15:42:56,4,62,35,39
6800,2015-04-07 15:32:15,67,62,35,39
6800,2015-04-07 22:29:45,60,62,35,39
6800,2015-04-07 22:43:36,19,62,35,39
1467,2015-03-18 14:11:36,11,46,35,39
1467,2015-03-18 14:11:49,5,46,35,39
1478,2015-03-18 14:12:10,25,46,35,39
1431,2015-03-19 10:22:52,6,46,35,39
1478,2015-03-19 11:44:06,1,46,35,39
1460,2015-03-19 11:44:29,45,46,35,39
1461,2015-03-19 11:45:19,23,46,35,39
2520,2015-03-26 19:02:23,2,53,35,38
5592,2015-03-30 18:18:36,252,58,35,39
5595,2015-03-30 18:23:46,87,58,35,39
6801,2015-04-06 10:29:35,4,62,35,39
6799,2015-04-06 10:29:43,30,62,35,39
6798,2015-04-06 10:30:22,6,62,35,39
6802,2015-04-06 10:30:31,46,62,35,39
6803,2015-04-06 10:31:21,9,62,35,39
6804,2015-04-06 10:31:34,16,62,35,39
6805,2015-04-06 10:31:52,12,62,35,39
6803,2015-04-06 10:32:06,2,62,35,39
6806,2015-04-06 10:32:19,15,62,35,39
6807,2015-04-06 10:32:39,14,62,35,39
6817,2015-04-06 10:33:12,11,62,35,39
6811,2015-04-06 10:33:37,53,62,35,39
6810,2015-04-06 10:34:33,43,62,35,39
6810,2015-04-06 10:35:18,15,62,35,39
1425,2015-03-21 12:31:07,331,46,35,39
5632,2015-03-29 17:42:55,24,58,35,39
5627,2015-03-29 17:48:04,7,58,35,39
5591,2015-04-02 13:58:24,5,58,35,39
2520,2015-03-24 19:34:50,92,53,35,38
2520,2015-03-25 12:48:54,60,53,35,38
2520,2015-03-25 22:30:37,10,53,35,38
4801,2015-03-30 06:59:12,7,58,35,37
5592,2015-03-30 06:59:31,8,58,35,39
5592,2015-03-31 14:44:16,24,58,35,39
5592,2015-03-31 14:44:50,25,58,35,39
5592,2015-03-31 15:31:48,4,58,35,39
4667,2015-03-31 15:33:00,49,58,35,40
5591,2015-04-04 14:40:07,3,58,35,39
6762,2015-04-05 08:49:20,2,62,35,39
6784,2015-04-05 12:21:37,12,62,35,39
6786,2015-04-05 12:22:10,39,62,35,39
6772,2015-04-05 16:31:33,5,62,35,39
6780,2015-04-06 09:33:49,37,62,35,39
6803,2015-04-06 09:34:39,7,62,35,39
6809,2015-04-06 09:35:01,7,62,35,39
1466,2015-03-15 16:36:22,3,46,35,39
1819,2015-03-15 16:37:11,10,46,35,37
1816,2015-03-15 16:37:25,2,46,35,37
1468,2015-03-17 11:30:30,51,46,35,39
1461,2015-03-17 11:31:34,9,46,35,39
1325,2015-03-17 11:32:03,46,46,35,37
1326,2015-03-17 11:32:54,23,46,35,37
1331,2015-03-17 11:33:21,94,46,35,37
1467,2015-03-20 16:12:31,9,46,35,39
1365,2015-03-20 17:45:56,60,46,35,43
1365,2015-03-20 17:47:03,2,46,35,43
1365,2015-03-20 17:47:08,5,46,35,43
1454,2015-03-20 18:07:31,60,46,35,39
1454,2015-03-20 18:08:52,16,46,35,39
5635,2015-03-26 16:05:30,23,58,35,39
4784,2015-03-28 10:31:40,81,58,35,37
4784,2015-03-28 10:33:22,13,58,35,37
4782,2015-03-28 10:33:37,7,58,35,37
4783,2015-03-28 10:33:45,162,58,35,37
4783,2015-03-28 10:36:30,128,58,35,37
4783,2015-03-28 10:38:52,113,58,35,37
5634,2015-04-01 19:58:38,84,58,35,39
6817,2015-04-06 06:51:57,2,62,35,39
6805,2015-04-07 20:37:28,14,62,35,39
1466,2015-03-18 10:29:41,1,46,35,39
1463,2015-03-18 10:29:44,74,46,35,39
1465,2015-03-18 18:49:28,19,46,35,39
1466,2015-03-18 18:49:48,3,46,35,39
1454,2015-03-20 10:12:28,5,46,35,39
1456,2015-03-20 18:56:40,2,46,35,39
1432,2015-03-20 18:57:19,9,46,35,39
1467,2015-03-20 18:58:34,98,46,35,39
1475,2015-03-20 19:00:33,111,46,35,39
1319,2015-03-20 19:02:58,13,46,35,37
2532,2015-03-24 14:57:23,3,53,35,38
5592,2015-03-31 11:47:49,411,58,35,39
5621,2015-04-02 20:41:13,108,58,35,39
6806,2015-04-04 11:55:10,61,62,35,39
6807,2015-04-04 11:56:14,119,62,35,39
6809,2015-04-04 12:44:49,7,62,35,39
6806,2015-04-04 12:44:57,6,62,35,39
6792,2015-04-04 12:46:05,1,62,35,39
6799,2015-04-06 11:25:40,109,62,35,39
6801,2015-04-06 11:27:33,93,62,35,39
6821,2015-04-06 14:25:33,21,62,35,39
6820,2015-04-06 14:45:15,16,62,35,39
6806,2015-04-07 13:38:50,6,62,35,39
1431,2015-03-19 19:13:02,5,46,35,39
1425,2015-03-19 19:13:38,336,46,35,39
2525,2015-03-25 19:46:38,4,53,35,38
5594,2015-03-29 16:06:21,2,58,35,39
1423,2015-03-19 11:36:30,8,46,35,39
1467,2015-03-19 11:37:13,6,46,35,39
1423,2015-03-19 14:49:38,10,46,35,39
2523,2015-03-23 11:35:03,99,53,35,38
2523,2015-03-23 12:14:16,7,53,35,38
2524,2015-03-23 17:11:01,28,53,35,38
5630,2015-04-01 17:27:39,4,58,35,39
2795,2000-07-09 09:20:48,8,54,34,38
2795,2000-07-09 09:21:03,16,54,34,38
2795,2000-07-09 10:04:19,0,54,34,38
2795,2000-07-09 10:05:54,0,54,34,38
2795,2000-07-09 10:06:10,0,54,34,38
2795,2000-07-09 10:49:19,0,54,34,38
2795,2000-07-09 10:50:54,0,54,34,38
2795,2000-07-09 10:51:10,0,54,34,38
2795,2000-07-09 11:34:19,0,54,34,38
2795,2000-07-09 11:35:54,0,54,34,38
2795,2000-07-09 11:36:10,0,54,34,38
2795,2000-07-09 12:19:19,0,54,34,38
2795,2000-07-09 12:20:54,0,54,34,38
2795,2000-07-09 12:21:10,0,54,34,38
2795,2000-07-09 13:04:19,0,54,34,38
2795,2000-07-09 13:05:54,0,54,34,38
2795,2000-07-09 13:06:10,0,54,34,38
2795,2000-07-09 13:49:19,0,54,34,38
2795,2000-07-09 13:50:54,0,54,34,38
2795,2000-07-09 13:51:10,0,54,34,38
2795,2000-07-09 14:34:20,0,54,34,38
