5628,3/26/2015 19:40,3,35,39
5631,3/26/2015 19:40,60,35,39
5631,3/26/2015 19:41,62,35,39
5631,3/26/2015 19:43,552,35,39
5631,3/27/2015 11:20,60,35,39
5631,3/27/2015 12:59,61,35,39
5631,3/27/2015 21:32,60,35,39
5631,3/28/2015 8:50,2,35,39
1465,3/12/2015 15:48,0,35,39
1467,3/12/2015 16:01,30,35,39
1463,3/13/2015 19:43,3,35,39
1463,3/13/2015 19:43,141,35,39
1478,3/13/2015 19:46,95,35,39
1338,3/13/2015 19:48,99,35,43
1427,3/14/2015 14:49,1,35,39
1468,3/15/2015 19:03,2,35,39
1470,3/15/2015 19:03,0,35,39
1468,3/15/2015 19:03,6,35,39
1471,3/15/2015 19:04,5,35,39
1454,3/16/2015 15:12,6,35,39
1453,3/16/2015 15:12,3,35,39
1468,3/16/2015 15:13,61,35,39
1467,3/16/2015 15:14,30,35,39
1469,3/16/2015 15:15,49,35,39
1470,3/16/2015 15:16,8,35,39
1475,3/16/2015 15:16,81,35,39
1476,3/16/2015 15:17,15,35,39
1476,3/16/2015 15:18,12,35,39
1475,3/16/2015 15:18,46,35,39
1471,3/16/2015 15:19,25,35,39
1467,3/16/2015 15:19,1,35,39
1459,3/16/2015 15:20,44,35,39
1460,3/16/2015 15:20,19,35,39
1461,3/16/2015 15:21,1367,35,39
1459,3/16/2015 15:44,10,35,39
1464,3/16/2015 15:44,14,35,39
1459,3/16/2015 15:44,3,35,39
1469,3/16/2015 18:13,47,35,39
1468,3/16/2015 18:14,109,35,39
1459,3/16/2015 18:16,64,35,39
1464,3/16/2015 18:18,43,35,39
1425,3/20/2015 9:59,218,35,39
1469,3/20/2015 10:03,4,35,39
1469,3/20/2015 10:03,16,35,39
1467,3/20/2015 17:37,21,35,39
5603,3/28/2015 10:03,64,35,39
5603,3/28/2015 10:05,55,35,39
5592,3/28/2015 10:55,429,35,39
5600,3/28/2015 11:02,98,35,39
5600,3/28/2015 11:04,67,35,39
5600,3/28/2015 11:05,60,35,39
5600,3/28/2015 11:06,60,35,39
5600,3/28/2015 11:07,60,35,39
5600,3/28/2015 11:08,26,35,39
5599,3/31/2015 16:01,2,35,39
5600,4/3/2015 17:58,15,35,39
5597,4/3/2015 17:59,4,35,39
6798,4/6/2015 8:17,8,35,39
6806,4/6/2015 10:11,3,35,39
1459,3/15/2015 12:47,10,35,39
1467,3/15/2015 12:48,29,35,39
1469,3/15/2015 14:44,2,35,39
1460,3/15/2015 15:42,56,35,39
1465,3/15/2015 15:53,120,35,39
1464,3/15/2015 15:55,47,35,39
1466,3/15/2015 15:56,28,35,39
